timestamp,ofi_best,ofi_multi_1,ofi_multi_2,ofi_multi_3,ofi_multi_4,ofi_multi_5,ofi_multi_6,ofi_multi_7,ofi_multi_8,ofi_multi_9,ofi_multi_10,ofi_int
2024-10-21 12:04:00+00:00,197.0,161.2899583563624,-323.09426218917815,167.38754900867804,-82.22720043345154,65.85041996968818,-46.986297058303535,27.125666033576714,49.66654342668522,-65.95425640041303,74.43440578013698,-1.4575023197309251
2024-10-21 12:05:00+00:00,802.0,656.6220639685414,-44.911443084387834,-169.58279555305415,310.4863142050001,-55.54979561688779,-60.238842382440424,10.603669449489079,20.99723787144416,-33.05977764431731,6.090087745647572,0.12835754523885684
2024-10-21 12:06:00+00:00,172.0,140.82168952941288,104.56992718155973,-162.4482442838318,-173.44098014924754,56.28555449923068,105.41797416927075,-147.7115814010223,9.085343309759493,88.76550297499196,0.5413411329464508,1.1143903054778814
2024-10-21 12:07:00+00:00,-922.0,-754.8697543378993,18.7689612889979,642.658425866105,-226.46179791507967,172.167578468235,-106.92394522883176,124.28486982656968,11.104308489706046,-105.29539179715061,0.8120116994196762,-2.5720744699853992
2024-10-21 12:08:00+00:00,-4.0,-3.2749230123119273,-237.96361634265196,-150.92319992585726,179.2822566827714,-8.09334770577173,-60.238842382440424,-25.646084249927075,-2.62465473393052,99.01403404473034,-269.99389005704234,1.240799090243943
2024-10-21 12:09:00+00:00,-190.0,-155.55884308481654,121.32792833245072,-328.1893583842278,-166.25171672337197,273.7023042315531,162.94606864450137,-1.2329848197080324,-28.669305555241063,4.628368870204423,257.6783792825106,-0.10038603752760948
2024-10-21 12:10:00+00:00,1.0,0.8187307530779818,260.7544979078637,-312.82263257359506,704.9971446999207,-661.4472352262533,135.23620114857877,10.357072485547473,39.167924490963145,-334.234351984048,12.721516624241595,1.9718053180753752
2024-10-21 12:11:00+00:00,-1.0,-0.8187307530779818,-134.06400920712787,-1.0976232721880528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049212928309371975
2024-10-21 12:12:00+00:00,190.0,155.55884308481654,-250.69969721732912,641.5608025939168,-538.7454279765486,185.41123835040693,-149.09113489654007,22.193726754744585,-17.161204029545708,15.703394381050721,-13.53352832366127,-2.62165749825002
2024-10-21 12:13:00+00:00,-219.0,-179.30203492407801,921.0197432529684,-437.95168560303307,-42.68625159113605,0.0,39.75763597241068,-5.671730170656949,-384.4109702618239,313.73728984457125,-15.02221643926401,3.3133812926886
2024-10-21 12:14:00+00:00,-222.0,-181.75822718331196,-804.3840552427672,14.269102538444686,312.283630061469,-3.310914970542981,121.98365582444187,-1.2329848197080324,-2.018965179946554,0.8264944411079327,0.0,0.6385198834310634
2024-10-21 12:15:00+00:00,395.0,323.3986474658028,-114.62472787209433,659.1227749489257,-282.62791842973235,3.310914970542981,-161.74129179685255,6.904714990364981,386.4299354417704,-314.56378428567916,15.02221643926401,-4.276396690536637
2024-10-21 12:16:00+00:00,-259.0,-212.0512650471973,1120.1047969255533,-862.7318919398094,0.0,220.35978526169396,1.5059710595610107,-132.4225696366427,-20.99723787144416,320.1839464852131,0.1353352832366127,2.8712061818329344
2024-10-21 12:17:00+00:00,1409.0,1153.5916310868763,-871.4160598463311,165.19230246430195,-166.25171672337197,0.0,0.0,0.0,0.0,0.0,0.0,-1.079880991317323
2024-10-21 12:18:00+00:00,-150.0,-122.80961296169727,234.61201611247375,23.598900352043135,146.48124230221424,-146.7838970274055,29.81822697930801,123.29848197080325,-99.93877640735441,-6.942553305306634,-8.390787560669988,0.502852914423397
2024-10-21 12:19:00+00:00,-850.0,-695.9211401162845,435.70802992316555,15.915537446726765,-11.68255306704776,0.0,0.0,0.0,20.189651799465537,0.0,0.0,0.24510387765597247
2024-10-21 12:20:00+00:00,550.0,450.30191419289,-935.0964642197168,54.88116360940264,-123.56546513223593,402.4601086415579,-32.52897488651783,1.2329848197080324,78.7396420179156,5.289564423090769,9.067463976853052,-1.8257651486664204
2024-10-21 12:21:00+00:00,0.0,0.0,134.06400920712787,109.76232721880528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09579868468661643
2024-10-21 12:22:00+00:00,-602.0,-492.8759133529451,-134.06400920712787,-69.15026614784732,136.14667612751813,-146.7838970274055,29.81822697930801,98.63878557664259,-79.74912460788887,-6.942553305306634,-8.390787560669988,0.5965196173547153
2024-10-21 12:23:00+00:00,-95.0,-77.77942154240827,935.0964642197168,69.15026614784732,-147.37990023044867,-284.7386874666964,121.98365582444187,-220.70428272773782,97.91981122740786,-7.107852193528221,21.247639468148193,1.5524252799744929
2024-10-21 12:24:00+00:00,-98.0,-80.23561380164222,-537.5966769205827,274.4058180470132,181.0795725392403,139.42630820397665,-239.4493984702007,145.24561176160623,-16.15172143957243,-56.53221977178259,-27.60839778026899,-2.110200497772532
2024-10-21 12:25:00+00:00,74.0,60.586075727770655,-400.8513875293123,-436.30525069475095,-91.6631086799132,292.0962762901252,87.64751566645081,-23.18011461051101,-2.018965179946554,79.8393630110263,6.360758312120797,0.4389521677075713
2024-10-21 12:26:00+00:00,95.0,77.77942154240827,264.77641818407756,45.55136579580419,89.86579282344431,-36.42006467597279,-90.35826357366064,123.05188500686164,1.009482589973277,-81.49235189324216,-5.684081895937734,-0.8565580044616308
2024-10-21 12:27:00+00:00,204.0,167.0210736279083,3.351600230178197,-51.039482156744455,2.246644820586108,-110.3638323514327,120.17649055296866,-24.41309943021904,-80.75860719786215,65.29306084752668,5.684081895937734,1.230294599935065
2024-10-21 12:28:00+00:00,-293.0,-239.88811065184868,124.00920851659328,56.527598517684716,492.01521570835763,-441.08744996455937,151.8018828037499,-122.06549715109522,18.170686619518985,-14.050405498834856,12.856851907478207,2.442931278631782
2024-10-21 12:29:00+00:00,-183.0,-149.82772781327068,-58.317844005100625,46.64898906799224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04785330685804461
2024-10-21 12:30:00+00:00,1391.0,1138.8544775314726,-199.08505367258488,109.76232721880528,-312.283630061469,3.310914970542981,-121.98365582444187,1.2329848197080324,2.018965179946554,-0.8264944411079327,0.0,-1.4324748766427193
2024-10-21 12:31:00+00:00,194.0,158.83376609712846,0.0,63.113338150813036,-185.12353321629527,143.47298205686252,-145.77799856550584,47.83981100467166,60.56895539839662,-48.76317202536803,-7.037434728303861,-1.7097214858284568
2024-10-21 12:32:00+00:00,-580.0,-474.86383678522947,122.668568424522,-218.4270311654225,50.324843981128815,3.310914970542981,115.95977158619782,-24.906293358102257,-60.56895539839662,48.76317202536803,7.037434728303861,1.3916660083561032
2024-10-21 12:33:00+00:00,379.0,310.2989554165551,-256.73257763164986,51.039482156744455,172.09299325689585,-36.42006467597279,-90.35826357366064,1.479581783649639,78.7396420179156,-65.29306084752668,-5.684081895937734,-0.7250989820376597
2024-10-21 12:34:00+00:00,14.0,11.462230543091746,0.0,-5.488116360940264,-37.29430402172939,-110.3638323514327,120.17649055296866,-24.41309943021904,-80.75860719786215,65.29306084752668,5.684081895937734,1.1503739919770406
2024-10-21 12:35:00+00:00,-1320.0,-1080.724594062936,1199.2025623577588,-154.76488137851544,-134.79868923516648,146.7838970274055,-29.81822697930801,-98.63878557664259,79.74912460788887,6.942553305306634,0.4060058497098381,0.5369493938844504
2024-10-21 12:36:00+00:00,216.0,176.84584266484407,-1065.138553150631,88.90748504723227,450.22762204545603,-2.9430355293715387,151.8018828037499,97.40580075693457,-79.74912460788887,-6.116058864198702,-1.7593586820759652,0.48978190411981354
2024-10-21 12:37:00+00:00,-119.0,-97.42895961627984,132.72336911505658,183.85189809149884,-518.9749535553909,442.1910882880737,-211.7395309742781,142.53304515824854,62.587920578343166,-34.71276652653317,-3.112711514442092,-3.3556974543164073
2024-10-21 12:38:00+00:00,1218.0,997.2140572489818,-12.065760828641508,-178.9125933666526,246.68160130035463,-485.9687417874753,88.85229251409963,-215.27914952102248,34.92809761307538,34.71276652653317,-41.14192610393026,2.499401252052765
2024-10-21 12:39:00+00:00,10.0,8.187307530779819,133.39368916109223,-109.21351558271125,0.0,0.0,0.0,0.0,0.0,16.19929104571548,40.60058497098381,0.15176785442539084
2024-10-21 12:40:00+00:00,-1204.0,-985.7518267058902,805.7246953348384,0.0,0.0,-100.06320799863232,-3.9155247548586276,73.97908918248194,-77.32636639195302,0.16529888822158653,0.0,0.674832505199254
2024-10-21 12:41:00+00:00,1181.0,966.9210193850965,-1011.5129494677798,344.65370746704855,-225.11381102272802,140.8978259686624,4.517913178683032,0.0,0.0,0.0,0.0,-1.6541234516981769
2024-10-21 12:42:00+00:00,-983.0,-804.8123302756561,760.142932204415,-173.97328864180636,181.97823046747473,-140.8978259686624,0.30119421191220214,0.0,-20.189651799465537,-17.191084375044998,5.00740547975467,1.237285070432875
2024-10-21 12:43:00+00:00,-252.0,-206.32014977565143,-809.7466156110523,661.8668331293958,-182.42755943159196,292.46415573129667,-147.28396962506685,45.37384136525559,63.59740316831645,-50.416160907583894,-19.217610219599003,-2.9988883776881496
2024-10-21 12:44:00+00:00,35.0,28.655576357729363,809.7466156110523,-762.8481741706967,219.72186345332133,-38.627341323001446,0.0,0.0,0.0,0.0,0.0,1.7249016608149432
2024-10-21 12:45:00+00:00,-173.0,-141.64042028249085,122.668568424522,164.64349082820792,-398.5547911719755,75.04740599897424,90.35826357366064,-123.05188500686164,-1.009482589973277,72.23561415283332,6.090087745647572,0.2089030089845262
2024-10-21 12:46:00+00:00,200.0,163.74615061559638,10.72512073657023,-383.61933362972445,351.37524993966724,-0.36787944117144233,0.0,24.659696394160648,20.99723787144416,-4.628368870204423,-59.54752462410959,0.9528207935313822
2024-10-21 12:47:00+00:00,1197.0,980.0207114343442,-808.405975518981,210.19485662401212,9.885237210578875,-328.516340966098,56.9257060514062,53.0183472474454,120.12842820681995,-17.191084375044998,72.67504709806101,-0.8060740570149453
2024-10-21 12:48:00+00:00,-1197.0,-980.0207114343442,723.2753296724549,227.75682897902095,-361.26048715024615,468.31052861124607,92.16542884513386,-75.21207400218998,-102.96722417727425,1.6529888822158654,-59.27685405763636,-0.038598302567650636
2024-10-21 12:49:00+00:00,-426.0,-348.77930081122025,-783.6041338156624,-218.97584280151654,721.1729874081406,-361.25761123035636,28.613450131659203,194.81160151386914,-30.68827073518762,20.662361027698317,38.164549872724784,1.1722685376084487
2024-10-21 12:50:00+00:00,400.0,327.49230123119276,60.32880414320754,-49.39304724846237,-179.2822566827714,36.42006467597279,120.47768476488085,-97.40580075693457,-8.479653755775526,20.00116547481197,8.661458127143213,0.6013060829801715
2024-10-21 12:51:00+00:00,-76.0,-62.22353723392662,0.0,-9.329797813598448,134.79868923516648,-146.7838970274055,29.81822697930801,98.63878557664259,-79.74912460788887,-6.942553305306634,-0.4060058497098381,0.43925539865421015
2024-10-21 12:52:00+00:00,-297.0,-243.1630336641606,-71.72424492581341,223.36633589026874,-134.79868923516648,146.7838970274055,-29.81822697930801,-98.63878557664259,83.78705496778198,6.942553305306634,0.4060058497098381,-0.6924560035915275
2024-10-21 12:53:00+00:00,392.0,320.94245520656887,18.7689612889979,-54.88116360940264,122.66680720400149,-0.36787944117144233,0.0,24.659696394160648,20.99723787144416,-6.116058864198702,-59.54752462410959,0.14634921892726596
2024-10-21 12:54:00+00:00,-16.0,-13.09969204924771,52.95528363681551,-173.42447700571233,-521.221598375977,297.2465884665254,-271.0747907209819,196.04458633357717,-4.845516431871729,-32.89447875609572,87.4265929708518,-3.11105174748264
2024-10-21 12:55:00+00:00,-4.0,-3.2749230123119273,68.37264469563522,-35.12394471001769,521.221598375977,-333.29877370132675,180.71652714732127,-97.65239772087617,-15.142238849599154,-33.22507653253889,-33.96915609238979,2.503411706470138
2024-10-21 12:56:00+00:00,-64.0,-52.39876819699084,-120.65760828641508,98.78609449692475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16722234450856874
2024-10-21 12:57:00+00:00,11.0,9.0060382838578,-4.0219202762138355,-98.78609449692475,-362.6084740425978,443.66260605275943,-300.89301770028993,122.06549715109522,95.9008460474613,-32.06798431498779,28.285074196452054,-3.27017944117452
2024-10-21 12:58:00+00:00,69.0,56.492421962380746,7.373520506392032,46.64898906799224,-32.80101438055718,-446.605641582131,453.5984831397764,-344.7425555903659,19.987755281470882,66.11955528863461,-53.45743687846202,4.051657876601138
2024-10-21 12:59:00+00:00,102.0,83.51053681395415,60.32880414320754,169.03398391696012,-170.7450063645442,436.67289667050204,-333.72318679871995,198.2639590090516,-176.4575567273288,48.43257424892485,25.849039098193025,-2.688152522921462
2024-10-21 13:00:00+00:00,-465.0,-380.7098001812615,55.63656382095807,-152.02082319804532,585.4756402447397,-443.66260605275943,151.8018828037499,-117.13355787226308,17.161204029545708,-20.49706213947673,0.0,2.8649991262406616
2024-10-21 13:01:00+00:00,104.0,85.1479983201101,675.0122863578888,-74.08957087269356,-471.79541232308264,195.3439832620359,-262.9425469993525,45.37384136525559,57.54050762847678,-96.53455072140653,12.044840208058531,-2.3707078388094915
2024-10-21 13:02:00+00:00,260.0,212.86999580027526,-742.0442909614527,-102.62777594958294,101.9976748546093,-109.26019402791837,76.20213561378714,-41.6748869061315,-58.54999021845006,96.53455072140653,-6.631428878594022,1.0966935515442846
2024-10-21 13:03:00+00:00,-198.0,-162.1086891094404,-84.46032580049055,211.84129153229418,-224.6644820586108,-34.58066747011558,37.95047070093747,-107.26967931459882,46.43619913877074,-8.595542187522499,11.50349907511208,-0.16765551647072055
2024-10-21 13:04:00+00:00,186.0,152.28392007250463,138.08592948334172,-211.29247989620015,122.66680720400149,-1.8393972058572117,-120.17649055296866,131.68277874481785,14.132756259625877,-73.88860303504919,-12.180175491295143,-0.7387569006178951
